variable name,title,query_engine,variable name_query_result,query_text_result,node_id_result,variable name_result,title_result,element type_result,definition_result,short description_result,datatype_result,input restriction_result,minimum value_result,maximum value_result,data element concept identifiers_result,data element concept names_result,permissible values_result,permissible value descriptions_result,permissible value concept identifiers_result,permissible value concept names_result,unit of measure_result,preferred question text_result,creation date_result,last change date_result,score_result
PstMedHxMlgncy,Past medical history - Malignancy,title,PstMedHxMlgncy,Past medical history - Malignancy,80e32f61-bfc3-4be3-9507-25a475f55397,MedHistOncologic,Medical history oncologic category,Unique Data Element,Medical history oncologic category,Medical history oncologic category,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,"Breast Cancer|Cancer (other)|GI Cancer|Kidney Cancer|Leukemia|Lung Cancer|Lymphoma|No medical history as reported by participant/subject|Not medically diagnosed|Other, specify|Prostate Cancer","093-Breast Cancer|098- Cancer (other)|096- GI Cancer|097-Kidney Cancer|091-Leukemia|095-Lung Cancer|092-Lymphoma|No medical history as reported by participant/subject|Not medically diagnosed|099-Other, specify|094-Prostate Cancer",,,,Medical history oncologic category,8/5/2014,5/18/2020,0.38990992
PstMedHxMlgncy,Past medical history - Malignancy,title,PstMedHxMlgncy,Past medical history - Malignancy,3262e142-8146-49f4-8edd-4d4ff6187eab,MedHistCondOTH,Medical history condition other text,Common Data Element,The free-text field related to 'Medical history condition type' specifying other text. Pre-specified medical condition/disease asked about when collecting the medical history from the participant/subject or found documented in the medical record.,The free-text field related to 'Medical history condition type' specifying other text. Pre-specified medical condition/disease asked about when collecting the medical history from the participant/subject or found documented in the medical record.,Alphanumeric,Free-Form Entry,,,,,,,,,,"Other, specify",8/4/2014,6/28/2016,0.37789872
PstMedHxMlgncy,Past medical history - Malignancy,title,PstMedHxMlgncy,Past medical history - Malignancy,95bf85cc-f9b3-47a0-a42c-e633e7ab3184,MedHistOncologicOTH,Medical history oncologic category other text,Unique Data Element,Medical history oncologic category other text,Medical history oncologic category other text,Alphanumeric,Free-Form Entry,,,,,,,,,,"Other, specify",8/5/2014,5/18/2020,0.32881278
PstMedHxMlgncy,Past medical history - Malignancy,title,PstMedHxMlgncy,Past medical history - Malignancy,7b2935dc-3182-499c-b8d1-7d48b2f85956,OthOncolHistTyp,Other oncologic history type,Unique Data Element,Subject's other oncologic history type,Subject's other oncologic history type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Active|Inactive|No|Unknown,Active|Inactive|No|Unknown,,,,Subject's other oncologic history type,5/19/2015,8/13/2015,0.16473964
PstMedHxMlgncy,Past medical history - Malignancy,title,PstMedHxMlgncy,Past medical history - Malignancy,036a71e3-2f03-4caa-a2d6-0ea9b8f95fff,CancerHistInd,Cancer history indicator,Common Data Element,Indicator as to whether the participant/subject has or had cancer.,Indicator as to whether the participant/subject has or had cancer.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Cancer,4/1/2014,3/20/2015,0.15812653
PstMedHxMlgncy,Past medical history - Malignancy,title,PstMedHxMlgncy,Past medical history - Malignancy,e3e15af1-45c3-4ee5-9f17-d33111676f05,OncologicHistCollInd,Oncologic history collected indicator,Unique Data Element,Subject's oncologic history collected indicator,Subject's oncologic history collected indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,Subject's oncologic history collected indicator,5/19/2015,8/13/2015,0.110884644
PstMedHxMlgncy,Past medical history - Malignancy,title,PstMedHxMlgncy,Past medical history - Malignancy,2dc9b808-6522-46de-b103-18845e4b9915,DiseaseHx,Disease history,Unique Data Element,Do you have or have you ever been told you have a history of any of the following?,Do you have or have you ever been told you have a history of any of the following?,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,Diabetes|Heart disease|High blood pressure|None of the above|Stroke,Diabetes|Heart disease|High blood pressure|None of the above|Stroke,,,,,,1/16/2015,0.026640505
PstMedHxLvrDsse,Past medical history - Liver disease,title,PstMedHxLvrDsse,Past medical history - Liver disease,850bf13c-4a07-4a0e-b746-cb29d3219236,LiverDiseaseTyp,Liver disease type,Unique Data Element,Subject's liver disease type,Subject's liver disease type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Active|Inactive|No|Unknown,Active|Inactive|No|Unknown,,,,Subject's liver disease type,5/19/2015,8/13/2015,0.7267305
PstMedHxLvrDsse,Past medical history - Liver disease,title,PstMedHxLvrDsse,Past medical history - Liver disease,6219f6e0-cac9-4836-b9ea-f21e01bdd4fb,LiverDiseaseInd,Liver disease indicator,Unique Data Element,Indicator as to whether the participant/subject has or had liver disease,Indicator as to whether the participant/subject has or had liver disease,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,8/24/2015,9/27/2017,0.6721815
PstMedHxLvrDsse,Past medical history - Liver disease,title,PstMedHxLvrDsse,Past medical history - Liver disease,306e65b9-b54b-484b-9c42-a5f6a141532d,MedHxOncologicLiver,Oncologic Liver,Unique Data Element,History of Liver,History of Liver,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,0: No|88: Unknown|1: Yes,,,,History of Liver ,2/4/2021,8/2/2021,0.5158838
PstMedHxLvrDsse,Past medical history - Liver disease,title,PstMedHxLvrDsse,Past medical history - Liver disease,bd77d979-02c2-4de3-a290-a18f8c8a4d95,MedHistHepatic,Medical history hepatic category,Unique Data Element,Medical history hepatic category,Medical history hepatic category,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,"Cirrhosis|Failure|Hepatitis|Insufficiency|No medical history as reported by participant/subject|Not medically diagnosed|Other, specify","064-Cirrhosis|062-Failure|063-Hepatitis|061-Insufficiency|No medical history as reported by participant/subject|Not medically diagnosed|069-Other, specify",,,,Medical history hepatic category,8/5/2014,5/18/2020,0.38723993
PstMedHxLvrDsse,Past medical history - Liver disease,title,PstMedHxLvrDsse,Past medical history - Liver disease,cf2e006b-7d54-4043-a3c8-75dc1f263af2,MedclHistCondTxt,Medical history condition text,Common Data Element,Verbatim text for the medical condition/disease reported by the participant/subject or documented in the medical record as part of medical history,Verbatim text for the medical condition/disease reported by the participant/subject or documented in the medical record as part of medical history,Alphanumeric,Free-Form Entry,,,C4745084|C0262926,Medical Condition|Medical History,,,,,,Medical history condition text,,7/12/2023,0.37622455
PstMedHxLvrDsse,Past medical history - Liver disease,title,PstMedHxLvrDsse,Past medical history - Liver disease,2ad48c50-a5fd-422f-bd8c-cdfeb0e06649,LiverCancerTyp,Liver or biliary tree cancer type,Unique Data Element,Subject's liver or biliary tree cancer type,Subject's liver or biliary tree cancer type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Active|Inactive|No|Unknown,Active|Inactive|No|Unknown,,,,Subject's liver or biliary tree CA type,5/19/2015,8/13/2015,0.36308643
PstMedHxLvrDsse,Past medical history - Liver disease,title,PstMedHxLvrDsse,Past medical history - Liver disease,befda9c1-ea1a-4a9e-a8ed-fe288024cdf1,MedHistHepaticOTH,Medical history hepatic category other text,Unique Data Element,Medical history hepatic category other text,Medical history hepatic category other text,Alphanumeric,Free-Form Entry,,,,,,,,,,"Other, specify",8/5/2014,5/18/2020,0.35182962
PstMedHxLvrDsse,Past medical history - Liver disease,title,PstMedHxLvrDsse,Past medical history - Liver disease,3262e142-8146-49f4-8edd-4d4ff6187eab,MedHistCondOTH,Medical history condition other text,Common Data Element,The free-text field related to 'Medical history condition type' specifying other text. Pre-specified medical condition/disease asked about when collecting the medical history from the participant/subject or found documented in the medical record.,The free-text field related to 'Medical history condition type' specifying other text. Pre-specified medical condition/disease asked about when collecting the medical history from the participant/subject or found documented in the medical record.,Alphanumeric,Free-Form Entry,,,,,,,,,,"Other, specify",8/4/2014,6/28/2016,0.2824438
PstMedHxLvrDsse,Past medical history - Liver disease,title,PstMedHxLvrDsse,Past medical history - Liver disease,f6a4a8c7-bbc6-4f46-ac31-ee456efcf390,HepaticHistDiagnosTxt,Hepatic history diagnosis text,Unique Data Element,Text description of participant/subject's hepatic medical history.,Text description of participant/subject's hepatic medical history.,Alphanumeric,Free-Form Entry,,,,,,,,,,If yes specify/describe,6/22/2015,7/2/2015,0.14489388
PstMedHxLvrDsse,Past medical history - Liver disease,title,PstMedHxLvrDsse,Past medical history - Liver disease,08689665-b6ae-4b6c-a916-930bdafbb7df,HepaticFailureInd,Hepatic failure indicator,Unique Data Element,Complications GI/Abdomen: Hepatic Failure,Complications GI/Abdomen: Hepatic Failure,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,8/5/2014,8/5/2014,0.0108855665
PstMedHxHemDsse,Past medical history - Hematologic disease,title,PstMedHxHemDsse,Past medical history - Hematologic disease,c34ce9ef-9d75-439f-98e2-952e9b317280,HematologicHistDiagnosInd,Hematologic history diagnosis indicator,Unique Data Element,Indicator of whether the participant/subject has a hematologic medical history.,Indicator of whether the participant/subject has a hematologic medical history.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,14  Hematologic,6/22/2015,7/2/2015,0.7739119
PstMedHxHemDsse,Past medical history - Hematologic disease,title,PstMedHxHemDsse,Past medical history - Hematologic disease,a6eeea96-1a1d-4824-837e-c821557c3007,HematologicHistDiagnosTxt,Hematologic history diagnosis text,Unique Data Element,Text description of participant/subject's hematologic medical history.,Text description of participant/subject's hematologic medical history.,Alphanumeric,Free-Form Entry,,,,,,,,,,If yes specify/describe,6/22/2015,7/2/2015,0.74548334
PstMedHxHemDsse,Past medical history - Hematologic disease,title,PstMedHxHemDsse,Past medical history - Hematologic disease,9e3bf5f0-4a53-4646-a8a0-4c424646f62e,MedHistHematologic,Medical history hematologic category,Unique Data Element,Medical history hematologic category,Medical history hematologic category,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,"AIDS|Anemia|Coagulopathy|HIV positive|No medical history as reported by participant/subject|Not medically diagnosed|Other, specify|Sickle cell disease","053-AIDS|051-Anemia|055-Coagulopathy|052-HIV positive|No medical history as reported by participant/subject|Not medically diagnosed|059-Other, specify|054-Sickle cell disease",,,,Medical history hematologic category,8/5/2014,5/18/2020,0.71093535
PstMedHxHemDsse,Past medical history - Hematologic disease,title,PstMedHxHemDsse,Past medical history - Hematologic disease,da3908c0-4d4e-4610-88d3-6203ee7c5e7f,HematologicHistCollInd,Hematologic history collected indicator,Unique Data Element,Subject's hematologic history collected indicator,Subject's hematologic history collected indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,Subject's hematologic history collected indicator,5/19/2015,8/13/2015,0.68443346
PstMedHxHemDsse,Past medical history - Hematologic disease,title,PstMedHxHemDsse,Past medical history - Hematologic disease,0b64aa8d-5150-4932-b90d-49eb0054a1c4,MedHistHematologicOTH,Medical history hematologic category other text,Unique Data Element,Medical history hematologic category other text,Medical history hematologic category other text,Alphanumeric,Free-Form Entry,,,,,,,,,,"Other, specify",8/5/2014,5/18/2020,0.5993476
PstMedHxHemDsse,Past medical history - Hematologic disease,title,PstMedHxHemDsse,Past medical history - Hematologic disease,a42bd331-f931-4e47-b362-86d9f81064f0,MedclHistTakenDateTime,Medical history taken date and time,Common Data Element,"Date (and time, if applicable and known) the participant/subject's medical history was taken","Date (and time, if applicable and known) the participant/subject's medical history was taken",Date or Date & Time,Free-Form Entry,,,C0262926|C1264639,Medical History|Date Time,,,,,,Date the medical history taken,,7/12/2023,0.50629693
PstMedHxHemDsse,Past medical history - Hematologic disease,title,PstMedHxHemDsse,Past medical history - Hematologic disease,44554dec-2636-44f2-980a-4cf5e9105aa1,MedclHistCondDiagnsInd,Medical history condition diagnosis indicator,Common Data Element,Indicator of whether the participant/subject has been diagnosed with the medical condition/disease,Indicator of whether the participant/subject has been diagnosed with the medical condition/disease,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Participant/subject diagnosed?,4/1/2014,3/1/2016,0.4383813
PstMedHxHemDsse,Past medical history - Hematologic disease,title,PstMedHxHemDsse,Past medical history - Hematologic disease,a4554453-df7a-46ea-981c-97243d0d2344,OtherHematologicTyp,Other hematologic history type,Unique Data Element,Subject's other hematologic history type,Subject's other hematologic history type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Active|Inactive|No|Unknown,Active|Inactive|No|Unknown,,,,Subject's other hematologic history type,5/19/2015,8/13/2015,0.35201707
PstMedHxHemDsse,Past medical history - Hematologic disease,title,PstMedHxHemDsse,Past medical history - Hematologic disease,1452aef9-18fe-4634-b5c3-3d856369eca6,MedclHistBodySysInd,Medical history for body system indicator,Common Data Element,Indicator of whether the participant/subject has a history of medical problems/conditions for the specific body system.,Indicator of whether the participant/subject has a history of medical problems/conditions for the specific body system.,Alphanumeric,Single Pre-Defined Value Selected,,,C1268086|C0262926,Body structure|Medical History,No|Unknown|Yes,No|Unknown|Yes,,,,Specify if the family member of the participant/subject has or had a history of any medical problems?,4/1/2014,7/6/2023,0.28939894
