variable name,title,definition,permissible values,permissible value descriptions,preferred question text,query_engine,variable name_query_result,query_text_result,node_id_result,variable name_result,title_result,element type_result,definition_result,short description_result,datatype_result,input restriction_result,minimum value_result,maximum value_result,data element concept identifiers_result,data element concept names_result,permissible values_result,permissible value descriptions_result,permissible value concept identifiers_result,permissible value concept names_result,unit of measure_result,preferred question text_result,creation date_result,last change date_result,score_result
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,title,PstMdHxCrdcDsse,Past medical history - Cardiac disease,74d3438d-a2ee-403d-9e64-83f90c1f4ea0,MedHistCodeCardio,Medical history cardiovascular category,Unique Data Element,Medical history cardiovascular category,Medical history cardiovascular category,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,"Arrhythmia|Congenital heart disease|Hypertension|Ischemic heart disease|No medical history as reported by participant/subject|Not medically diagnosed|Other, specify|Peripheral vascular disease|Thromboembolic|Valvular heart disease","012-Arrhythmia|011-Congenital heart disease|015-Hypertension|013-Ischemic heart disease|No medical history as reported by participant/subject|Not medically diagnosed|019-Other, specify|017-Peripheral vascular disease|016-Thromboembolic|014-Valvular heart disease",,,,Medical history cardiovascular category,8/5/2014,5/18/2020,0.70894027
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,title,PstMdHxCrdcDsse,Past medical history - Cardiac disease,a726bf6d-d688-45a3-8c81-1ec08c847347,CardiovsclrHistTxt,Cardiovascular history text,Unique Data Element,Text description of participant/subject's cardiovascular medical history.,Text description of participant/subject's cardiovascular medical history.,Alphanumeric,Free-Form Entry,,,,,,,,,,If yes specify/describe,6/22/2015,7/2/2015,0.687802
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,title,PstMdHxCrdcDsse,Past medical history - Cardiac disease,0c5fcd11-45c6-4d84-b8e7-ab30eb1cdb6f,CardiovascularInd,Cardiovascular history collected indicator,Unique Data Element,Subject's cardiovascular history collected indicator,Subject's cardiovascular history collected indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,Subject's cardiovascular history collected indicator,5/19/2015,8/13/2015,0.67092824
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,title,PstMdHxCrdcDsse,Past medical history - Cardiac disease,d26d47dd-a7aa-45a9-8dab-b913aeecc5b4,MedHistCodeCardioOTH,Medical history cardiovascular category other text,Unique Data Element,Medical history cardiovascular category other text,Medical history cardiovascular category other text,Alphanumeric,Free-Form Entry,,,,,,,,,,"Other, specify",8/5/2014,5/18/2020,0.65619206
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,title,PstMdHxCrdcDsse,Past medical history - Cardiac disease,ad549450-73a1-47f6-b5c9-aca0ccd175e6,OtherCardiacTyp,Other cardiac history type,Unique Data Element,Subject's other cardiac history type,Subject's other cardiac history type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Active|Inactive|No|Unknown,Active|Inactive|No|Unknown,,,,Subject's other cardiac history type,5/19/2015,8/13/2015,0.5494946
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,title,PstMdHxCrdcDsse,Past medical history - Cardiac disease,3779caa8-c83d-4e35-9fef-116aef26946a,CardioHistArrhythAtrialFibInd,Cardiovascular history arrhythmia atrial fibrillation indicator,Common Data Element,Indicator as to whether the participant/subject has or had a cardiac arrhythmia in the form of atrial fibrillation,Indicator as to whether the participant/subject has or had a cardiac arrhythmia in the form of atrial fibrillation,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Atrial fibrillation,4/1/2014,6/28/2016,0.52903897
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,title,PstMdHxCrdcDsse,Past medical history - Cardiac disease,44554dec-2636-44f2-980a-4cf5e9105aa1,MedclHistCondDiagnsInd,Medical history condition diagnosis indicator,Common Data Element,Indicator of whether the participant/subject has been diagnosed with the medical condition/disease,Indicator of whether the participant/subject has been diagnosed with the medical condition/disease,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Participant/subject diagnosed?,4/1/2014,3/1/2016,0.444595
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,title,PstMdHxCrdcDsse,Past medical history - Cardiac disease,f1a5e036-a757-4b74-8d5c-f0534afd14d9,HeartDiseaseTyp,Heart disease type,Unique Data Element,Subject's heart disease type,Subject's heart disease type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Active|Inactive|No|Unknown,Active|Inactive|No|Unknown,,,,Subject's heart disease type,5/19/2015,8/13/2015,0.07224075
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,title,PstMdHxCrdcDsse,Past medical history - Cardiac disease,f0459b48-376a-417f-9113-4c5a517f71ee,HeartDiseaseInd,Heart disease indicator,Unique Data Element,Indicator of the presense of heart disease,Indicator of the presense of heart disease,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,Did you have any of the follow medical (physical) conditions?,,3/20/2015,0.07013649
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,definition,PstMdHxCrdcDsse,Past medical history of the subject includes cardiac disease,992f3796-3934-4fd3-94fb-efc8b8666ec7,MedHistCodeCardio,Medical history cardiovascular category,Unique Data Element,Medical history cardiovascular category,Medical history cardiovascular category,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,"Arrhythmia|Congenital heart disease|Hypertension|Ischemic heart disease|No medical history as reported by participant/subject|Not medically diagnosed|Other, specify|Peripheral vascular disease|Thromboembolic|Valvular heart disease","012-Arrhythmia|011-Congenital heart disease|015-Hypertension|013-Ischemic heart disease|No medical history as reported by participant/subject|Not medically diagnosed|019-Other, specify|017-Peripheral vascular disease|016-Thromboembolic|014-Valvular heart disease",,,,Medical history cardiovascular category,8/5/2014,5/18/2020,0.8655088
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,definition,PstMdHxCrdcDsse,Past medical history of the subject includes cardiac disease,e1066737-9b2d-4f61-8ed6-a8b322092abd,MedHxCardioIschemicHD,Cardiovascular Ischemic Heart Disease,Unique Data Element,History of Ischemic Heart Disease,History of Ischemic Heart Disease,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,0: No|88: Unknown|1: Yes,,,,History of Ischemic Heart Disease,2/4/2021,8/2/2021,0.83864063
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,definition,PstMdHxCrdcDsse,Past medical history of the subject includes cardiac disease,cf581dc2-fb73-40b2-aeaf-4236a44ec92c,MedHxCardioArrhythmia,Cardiovascular Arrhythmia,Unique Data Element,History of Cardiovascular Arrhythmia,History of Cardiovascular Arrhythmia,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,0: No|88: Unknown|1: Yes,,,,History of Cardiovascular Arrhythmia,2/4/2021,8/2/2021,0.80990976
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,definition,PstMdHxCrdcDsse,Past medical history of the subject includes cardiac disease,080217c9-3373-4969-baf9-ab8810c90b59,MedHxCardioValvularHD,Cardiovascular Valvular Heart Disease,Unique Data Element,History of Valvular Heart Disease,History of Valvular Heart Disease,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,0: No|88: Unknown|1: Yes,,,,History of Valvular Heart Disease,2/4/2021,8/2/2021,0.768151
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,definition,PstMdHxCrdcDsse,Past medical history of the subject includes cardiac disease,50c716c2-9f24-4aa6-98ec-8e4fb9a49fd3,MedHxCardioCongenitalHD,Cardiovascular Congential Heart Disease,Unique Data Element,History of Congential Heart Disease,History of Congential Heart Disease,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,0: No|88: Unknown|1: Yes,,,,History of Congential Heart Disease,2/4/2021,8/2/2021,0.76037234
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,definition,PstMdHxCrdcDsse,Past medical history of the subject includes cardiac disease,0467f8d1-a24d-474f-bdfe-872207b2d73e,HeartDiseaseTyp,Heart disease type,Unique Data Element,Subject's heart disease type,Subject's heart disease type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Active|Inactive|No|Unknown,Active|Inactive|No|Unknown,,,,Subject's heart disease type,5/19/2015,8/13/2015,0.672422
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,definition,PstMdHxCrdcDsse,Past medical history of the subject includes cardiac disease,6c2fe01c-3b58-48eb-9c98-d44e5bc4d96e,CardiovsclrHistTxt,Cardiovascular history text,Unique Data Element,Text description of participant/subject's cardiovascular medical history.,Text description of participant/subject's cardiovascular medical history.,Alphanumeric,Free-Form Entry,,,,,,,,,,If yes specify/describe,6/22/2015,7/2/2015,0.6170908
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,definition,PstMdHxCrdcDsse,Past medical history of the subject includes cardiac disease,8e78b661-11bb-4f75-aa9c-e8ac5a6f188f,OtherCardiacTyp,Other cardiac history type,Unique Data Element,Subject's other cardiac history type,Subject's other cardiac history type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Active|Inactive|No|Unknown,Active|Inactive|No|Unknown,,,,Subject's other cardiac history type,5/19/2015,8/13/2015,0.525049
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,definition,PstMdHxCrdcDsse,Past medical history of the subject includes cardiac disease,6b307908-7d47-4b8a-83dc-3f8b7d0c17e0,HeartDiseaseInd,Heart disease indicator,Unique Data Element,Indicator of the presense of heart disease,Indicator of the presense of heart disease,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,Did you have any of the follow medical (physical) conditions?,,3/20/2015,0.50793374
PstMdHxCrdcDsse,Past medical history - Cardiac disease,Past medical history of the subject includes cardiac disease,"{4,1,2,3}","{""coronary artery disease"",""cardiac dysrhythmia"",""acute myocardial infarction (<12mo)"",""congestive heart failure""}",,definition,PstMdHxCrdcDsse,Past medical history of the subject includes cardiac disease,6631d52c-a6be-4ae6-9a16-7eff69352ad7,CardioHistCondInd,Cardiovascular history condition indicator,Common Data Element,Indicator as to whether the participant/subject has or had a cardiac condition or complication,Indicator as to whether the participant/subject has or had a cardiac condition or complication,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Cardiac condition,4/1/2014,7/2/2015,0.45036557
Prtclidnum,Protocol identification number,Any unique identifying assigned to the protocol by the sponsor.,{NULL},{NULL},,title,Prtclidnum,Protocol identification number,ac8fea06-f4d2-414b-9282-44e0eb0a51b3,LblProtcl,Label protocol,Unique Data Element,Describes the protocol used to label the extract.,Describes the protocol used to label the extract.,Alphanumeric,Free-Form Entry,,,,,,,,,,,,2/24/2015,0.6698186
